Component Id,Product Id,Component Name,Active Flag
6183,1,Category 2,1
6184,2,Category 3,1
6185,3,Category 4,1
6186,4,Category 5,1
6187,4,Category 6,1
6188,3,Category 7,1
6189,1,Category 1,1
6190,1,Category 2,1
6191,2,Category 3,1
6192,3,Category 4,1
6193,4,Category 5,1
6194,4,Category 6,1
6195,3,Category 7,1
6196,1,Category 1,1
6197,1,Category 2,1
6198,2,Category 3,1
6199,3,Category 4,1
6200,4,Category 5,1
6201,4,Category 6,1
6202,3,Category 7,1
6203,1,Category 1,1
6204,1,Category 2,1
6205,2,Category 3,1
6206,3,Category 4,1
6207,4,Category 5,1
6208,4,Category 6,1
6209,3,Category 7,1
6210,1,Category 1,1
6211,1,Category 2,1
6212,2,Category 3,1
6213,3,Category 4,1
6214,4,Category 5,1
6215,4,Category 6,1
6216,3,Category 7,1
6217,1,Category 1,1
6218,1,Category 2,1
6219,2,Category 3,1
6220,3,Category 4,1
6221,4,Category 5,1
6222,4,Category 6,1
6223,3,Category 7,1
6224,1,Category 1,1
6225,1,Category 2,1
6226,2,Category 3,1
6227,3,Category 4,1
6228,4,Category 5,1
6229,4,Category 6,1
6230,3,Category 7,1
6231,1,Category 1,1
6232,1,Category 2,1
6233,2,Category 3,1
6234,3,Category 4,1
6235,4,Category 5,1
6236,4,Category 6,1
6237,3,Category 7,1
6238,1,Category 1,1
6239,1,Category 2,1
6240,2,Category 3,1
6241,3,Category 4,1
6242,4,Category 5,1
6243,4,Category 6,1
6244,3,Category 7,1
6245,1,Category 1,1
6246,1,Category 2,1
6247,2,Category 3,1
6248,3,Category 4,1
6249,4,Category 5,1
6250,4,Category 6,1
6251,3,Category 7,1
6252,1,Category 1,1
6253,1,Category 2,1
6254,2,Category 3,1
6255,3,Category 4,1
6256,4,Category 5,1
6257,4,Category 6,1
6258,3,Category 7,1
6259,1,Category 1,1
6260,1,Category 2,1
6261,2,Category 3,1
6262,3,Category 4,1
6263,4,Category 5,1
6264,4,Category 6,1
6265,3,Category 7,1
6266,1,Category 1,1
6267,1,Category 2,1
6268,2,Category 3,1
6269,3,Category 4,1
6270,4,Category 5,1
6271,4,Category 6,1
6272,3,Category 7,1
6273,1,Category 1,1
6274,1,Category 2,1
6275,2,Category 3,1
6276,3,Category 4,1
6277,4,Category 5,1
6278,4,Category 6,1
6279,3,Category 7,1
6280,1,Category 1,1
6281,1,Category 2,1
6282,2,Category 3,1
6283,3,Category 4,1
6284,4,Category 5,1
6285,4,Category 6,1
6286,3,Category 7,1
6287,1,Category 1,1
6288,1,Category 2,1
6289,2,Category 3,1
6290,3,Category 4,1
6291,4,Category 5,1
6292,4,Category 6,1
6293,3,Category 7,1
6294,1,Category 1,1
6295,1,Category 2,1
6296,2,Category 3,1
6297,3,Category 4,1
6298,4,Category 5,1
6299,4,Category 6,1
6300,3,Category 7,1
6301,1,Category 1,1
6302,1,Category 2,1
6303,2,Category 3,1
6304,3,Category 4,1
6305,4,Category 5,1
6306,4,Category 6,1
6307,3,Category 7,1
6308,1,Category 1,1
6309,1,Category 2,1
6310,2,Category 3,1
6311,3,Category 4,1
6312,4,Category 5,1
6313,4,Category 6,1
6314,3,Category 7,1
6315,1,Category 1,1
6316,1,Category 2,1
6317,2,Category 3,1
6318,3,Category 4,1
6319,4,Category 5,1
6320,4,Category 6,1
6321,3,Category 7,1
6322,1,Category 1,1
6323,1,Category 2,1
6324,2,Category 3,1
6325,3,Category 4,1
6326,4,Category 5,1
6327,4,Category 6,1
6328,3,Category 7,1
6329,1,Category 1,1
6330,1,Category 2,1
6331,2,Category 3,1
6332,3,Category 4,1
6333,4,Category 5,1
6334,4,Category 6,1
6335,3,Category 7,1
6336,1,Category 1,1
6337,1,Category 2,1
6338,2,Category 3,1
6339,3,Category 4,1
6340,4,Category 5,1
6341,4,Category 6,1
6342,3,Category 7,1
6343,1,Category 1,1
6344,1,Category 2,1
6345,2,Category 3,1
6346,3,Category 4,1
6347,4,Category 5,1
6348,4,Category 6,1
6349,3,Category 7,1
6350,1,Category 1,1
6351,1,Category 2,1
6352,2,Category 3,1
6353,3,Category 4,1
6354,4,Category 5,1
6355,4,Category 6,1
6356,3,Category 7,1
6357,1,Category 1,1
6358,1,Category 2,1
6359,2,Category 3,1
6360,3,Category 4,1
6361,4,Category 5,1
6362,4,Category 6,1
6363,3,Category 7,1
6364,1,Category 1,1
6365,1,Category 2,1
6366,2,Category 3,1
6367,3,Category 4,1
6368,4,Category 5,1
6369,4,Category 6,1
6370,3,Category 7,1
6371,1,Category 1,1
6372,1,Category 2,1
6373,2,Category 3,1
6374,3,Category 4,1
6375,4,Category 5,1
6376,4,Category 6,1
6377,3,Category 7,1
6378,1,Category 1,1
6379,1,Category 2,1
6380,2,Category 3,1
6381,3,Category 4,1
6382,4,Category 5,1
6383,4,Category 6,1
6384,3,Category 7,1
6385,1,Category 1,1
6386,1,Category 2,1
6387,2,Category 3,1
6388,3,Category 4,1
6389,4,Category 5,1
6390,4,Category 6,1
6391,3,Category 7,1
6392,1,Category 1,1
6393,1,Category 2,1
6394,2,Category 3,1
6395,3,Category 4,1
6396,4,Category 5,1
6397,4,Category 6,1
6398,3,Category 7,1
6399,1,Category 1,1
6400,1,Category 2,1
6401,2,Category 3,1
6402,3,Category 4,1
6403,4,Category 5,1
6404,4,Category 6,1
6405,3,Category 7,1
6406,1,Category 1,1
6407,1,Category 2,1
6408,2,Category 3,1
6409,3,Category 4,1
6410,4,Category 5,1
6411,4,Category 6,1
6412,3,Category 7,1
6413,1,Category 1,1
6414,1,Category 2,1
6415,2,Category 3,1
6416,3,Category 4,1
6417,4,Category 5,1
6418,4,Category 6,1
6419,3,Category 7,1
6420,1,Category 1,1
6421,1,Category 2,1
6422,2,Category 3,1
6423,3,Category 4,1
6424,4,Category 5,1
6425,4,Category 6,1
6426,3,Category 7,1
6427,1,Category 1,1
6428,1,Category 2,1
6429,2,Category 3,1
6430,3,Category 4,1
6431,4,Category 5,1
6432,4,Category 6,1
6433,3,Category 7,1
6434,1,Category 1,1
6435,1,Category 2,1
6436,2,Category 3,1
6437,3,Category 4,1
6438,4,Category 5,1
6439,4,Category 6,1
6440,3,Category 7,1
6441,1,Category 1,1
6442,1,Category 2,1
6443,2,Category 3,1
6444,3,Category 4,1
6445,4,Category 5,1
6446,4,Category 6,1
6447,3,Category 7,1
6448,1,Category 1,1
6449,1,Category 2,1
6450,2,Category 3,1
6451,3,Category 4,1
6452,4,Category 5,1
6453,4,Category 6,1
6454,3,Category 7,1
6455,1,Category 1,1
6456,1,Category 2,1
6457,2,Category 3,1
6458,3,Category 4,1
6459,4,Category 5,1
6460,4,Category 6,1
6461,3,Category 7,1
6462,1,Category 1,1
6463,1,Category 2,1
6464,2,Category 3,1
6465,3,Category 4,1
6466,4,Category 5,1
6467,4,Category 6,1
6468,3,Category 7,1
6469,1,Category 1,1
6470,1,Category 2,1
6471,2,Category 3,1
6472,3,Category 4,1
6473,4,Category 5,1
6474,4,Category 6,1
6475,3,Category 7,1
6476,1,Category 1,1
6477,1,Category 2,1
6478,2,Category 3,1
6479,3,Category 4,1
6480,4,Category 5,1
6481,4,Category 6,1
6482,3,Category 7,1
6483,1,Category 1,1
6484,1,Category 2,1
6485,2,Category 3,1
6486,3,Category 4,1
6487,4,Category 5,1
6488,4,Category 6,1
6489,3,Category 7,1
6490,1,Category 1,1
6491,1,Category 2,1
6492,2,Category 3,1
6493,3,Category 4,1
6494,4,Category 5,1
6495,4,Category 6,1
6496,3,Category 7,1
6497,1,Category 1,1
6498,1,Category 2,1
6499,2,Category 3,1
6500,3,Category 4,1
6501,4,Category 5,1
6502,4,Category 6,1
6503,3,Category 7,1
6504,1,Category 1,1
6505,1,Category 2,1
6506,2,Category 3,1
6507,3,Category 4,1
6508,4,Category 5,1
6509,4,Category 6,1
6510,3,Category 7,1
6511,1,Category 1,1
6512,1,Category 2,1
6513,2,Category 3,1
6514,3,Category 4,1
6515,4,Category 5,1
6516,4,Category 6,1
6517,3,Category 7,1
6518,1,Category 1,1
6519,1,Category 2,1
6520,2,Category 3,1
6521,3,Category 4,1
6522,4,Category 5,1
6523,4,Category 6,1
6524,3,Category 7,1
6525,1,Category 1,1
6526,1,Category 2,1
6527,2,Category 3,1
6528,3,Category 4,1
6529,4,Category 5,1
6530,4,Category 6,1
6531,3,Category 7,1
6532,1,Category 1,1
6533,1,Category 2,1
6534,2,Category 3,1
6535,3,Category 4,1
6536,4,Category 5,1
6537,4,Category 6,1
6538,3,Category 7,1
6539,1,Category 1,1
6540,1,Category 2,1
6541,2,Category 3,1
6542,3,Category 4,1
6543,4,Category 5,1
6544,4,Category 6,1
6545,3,Category 7,1
6546,1,Category 1,1
6547,1,Category 2,1
6548,2,Category 3,1
6549,3,Category 4,1
6550,4,Category 5,1
6551,4,Category 6,1
6552,3,Category 7,1
6553,1,Category 1,1
6554,1,Category 2,1
6555,2,Category 3,1
6556,3,Category 4,1
6557,4,Category 5,1
6558,4,Category 6,1
6559,3,Category 7,1
6560,1,Category 1,1
6561,1,Category 2,1
6562,2,Category 3,1
6563,3,Category 4,1
6564,4,Category 5,1
6565,4,Category 6,1
6566,3,Category 7,1
6567,1,Category 1,1
6568,1,Category 2,1
6569,2,Category 3,1
6570,3,Category 4,1
6571,4,Category 5,1
6572,4,Category 6,1
6573,3,Category 7,1
6574,1,Category 1,1
6575,1,Category 2,1
6576,2,Category 3,1
6577,3,Category 4,1
6578,4,Category 5,1
6579,4,Category 6,1
6580,3,Category 7,1
6581,1,Category 1,1
6582,1,Category 2,1
6583,2,Category 3,1
6584,3,Category 4,1
6585,4,Category 5,1
6586,4,Category 6,1
6587,3,Category 7,1
6588,1,Category 1,1
6589,1,Category 2,1
6590,2,Category 3,1
6591,3,Category 4,1
6592,4,Category 5,1
6593,4,Category 6,1
6594,3,Category 7,1
6595,1,Category 1,1
6596,1,Category 2,1
6597,2,Category 3,1
6598,3,Category 4,1
6599,4,Category 5,1
6600,4,Category 6,1
6601,3,Category 7,1
6602,1,Category 1,1
6603,1,Category 2,1
6604,2,Category 3,1
6605,3,Category 4,1
6606,4,Category 5,1
6607,4,Category 6,1
6608,3,Category 7,1
6609,1,Category 1,1
6610,1,Category 2,1
6611,2,Category 3,1
6612,3,Category 4,1
6613,4,Category 5,1
6614,4,Category 6,1
6615,3,Category 7,1
6616,1,Category 1,1
6617,1,Category 2,1
6618,2,Category 3,1
6619,3,Category 4,1
6620,4,Category 5,1
6621,4,Category 6,1
6622,3,Category 7,1
6623,1,Category 1,1
6624,1,Category 2,1
6625,2,Category 3,1
6626,3,Category 4,1
6627,4,Category 5,1
6628,4,Category 6,1
6629,3,Category 7,1
6630,1,Category 1,1
6631,1,Category 2,1
6632,2,Category 3,1
6633,3,Category 4,1
6634,4,Category 5,1
6635,4,Category 6,1
6636,3,Category 7,1
6637,1,Category 1,1
6638,1,Category 2,1
6639,2,Category 3,1
6640,3,Category 4,1
6641,4,Category 5,1
6642,4,Category 6,1
6643,3,Category 7,1
6644,1,Category 1,1
6645,1,Category 2,1
6646,2,Category 3,1
6647,3,Category 4,1
6648,4,Category 5,1
6649,4,Category 6,1
6650,3,Category 7,1
6651,1,Category 1,1
6652,1,Category 2,1
6653,2,Category 3,1
6654,3,Category 4,1
6655,4,Category 5,1
6656,4,Category 6,1
6657,3,Category 7,1
6658,1,Category 1,1
6659,1,Category 2,1
6660,2,Category 3,1
6661,3,Category 4,1
6662,4,Category 5,1
6663,4,Category 6,1
6664,3,Category 7,1
6665,1,Category 1,1
6666,1,Category 2,1
6667,2,Category 3,1
6668,3,Category 4,1
6669,4,Category 5,1
6670,4,Category 6,1
6671,3,Category 7,1
6672,1,Category 1,1
6673,1,Category 2,1
6674,2,Category 3,1
6675,3,Category 4,1
6676,4,Category 5,1
6677,4,Category 6,1
6678,3,Category 7,1
6679,1,Category 1,1
6680,1,Category 2,1
6681,2,Category 3,1
6682,3,Category 4,1
6683,4,Category 5,1
6684,4,Category 6,1
6685,3,Category 7,1
6686,1,Category 1,1
6687,1,Category 2,1
6688,2,Category 3,1
6689,3,Category 4,1
6690,4,Category 5,1
6691,4,Category 6,1
6692,3,Category 7,1
6693,1,Category 1,1
6694,1,Category 2,1
6695,2,Category 3,1
6696,3,Category 4,1
6697,4,Category 5,1
6698,4,Category 6,1
6699,3,Category 7,1
6700,1,Category 1,1
6701,1,Category 2,1
6702,2,Category 3,1
6703,3,Category 4,1
6704,4,Category 5,1
6705,4,Category 6,1
6706,3,Category 7,1
6707,1,Category 1,1
6708,1,Category 2,1
6709,2,Category 3,1
6710,3,Category 4,1
6711,4,Category 5,1
6712,4,Category 6,1
6713,3,Category 7,1
6714,1,Category 1,1
6715,1,Category 2,1
6716,2,Category 3,1
6717,3,Category 4,1
6718,4,Category 5,1
6719,4,Category 6,1
6720,3,Category 7,1
6721,1,Category 1,1
6722,1,Category 2,1
6723,2,Category 3,1
6724,3,Category 4,1
6725,4,Category 5,1
6726,4,Category 6,1
6727,3,Category 7,1
6728,1,Category 1,1
6729,1,Category 2,1
6730,2,Category 3,1
6731,3,Category 4,1
6732,4,Category 5,1
6733,4,Category 6,1
6734,3,Category 7,1
6735,1,Category 1,1
6736,1,Category 2,1
6737,2,Category 3,1
6738,3,Category 4,1
6739,4,Category 5,1
6740,4,Category 6,1
6741,3,Category 7,1
6742,1,Category 1,1
6743,1,Category 2,1
6744,2,Category 3,1
6745,3,Category 4,1
6746,4,Category 5,1
6747,4,Category 6,1
6748,3,Category 7,1
6749,1,Category 1,1
6750,1,Category 2,1
6751,2,Category 3,1
6752,3,Category 4,1
6753,4,Category 5,1
6754,4,Category 6,1
6755,3,Category 7,1
6756,1,Category 1,1
6757,1,Category 2,1
6758,2,Category 3,1
6759,3,Category 4,1
6760,4,Category 5,1
6761,4,Category 6,1
6762,3,Category 7,1
6763,1,Category 1,1
6764,1,Category 2,1
6765,2,Category 3,1
6766,3,Category 4,1
6767,4,Category 5,1
6768,4,Category 6,1
6769,3,Category 7,1
6770,1,Category 1,1
6771,1,Category 2,1
6772,2,Category 3,1
6773,3,Category 4,1
6774,4,Category 5,1
6775,4,Category 6,1
6776,3,Category 7,1
6777,1,Category 1,1
6778,1,Category 2,1
6779,2,Category 3,1
6780,3,Category 4,1
6781,4,Category 5,1
6782,4,Category 6,1
6783,3,Category 7,1
6784,1,Category 1,1
6785,1,Category 2,1
6786,2,Category 3,1
6787,3,Category 4,1
6788,4,Category 5,1
6789,4,Category 6,1
6790,3,Category 7,1
6791,1,Category 1,1
6792,1,Category 2,1
6793,2,Category 3,1
6794,3,Category 4,1
6795,4,Category 5,1
6796,4,Category 6,1
6797,3,Category 7,1
6798,1,Category 1,1
6799,1,Category 2,1
6800,2,Category 3,1
6801,3,Category 4,1
6802,4,Category 5,1
6803,4,Category 6,1
6804,3,Category 7,1
6805,1,Category 1,1
6806,1,Category 2,1
6807,2,Category 3,1
6808,3,Category 4,1
6809,4,Category 5,1
6810,4,Category 6,1
6811,3,Category 7,1
6812,1,Category 1,1
6813,1,Category 2,1
6814,2,Category 3,1
6815,3,Category 4,1
6816,4,Category 5,1
6817,4,Category 6,1
6818,3,Category 7,1
6819,1,Category 1,1
6820,1,Category 2,1
6821,2,Category 3,1
6822,3,Category 4,1
6823,4,Category 5,1
6824,4,Category 6,1
6825,3,Category 7,1
6826,1,Category 1,1
6827,1,Category 2,1
6828,2,Category 3,1
6829,3,Category 4,1
6830,4,Category 5,1
6831,4,Category 6,1
6832,3,Category 7,1
6833,1,Category 1,1
6834,1,Category 2,1
6835,2,Category 3,1
6836,3,Category 4,1
6837,4,Category 5,1
6838,4,Category 6,1
6839,3,Category 7,1
6840,1,Category 1,1
6841,1,Category 2,1
6842,2,Category 3,1
6843,3,Category 4,1
6844,4,Category 5,1
6845,4,Category 6,1
6846,3,Category 7,1
6847,1,Category 1,1
6848,1,Category 2,1
6849,2,Category 3,1
6850,3,Category 4,1
6851,4,Category 5,1
6852,4,Category 6,1
6853,3,Category 7,1
6854,1,Category 1,1
6855,1,Category 2,1
6856,2,Category 3,1
6857,3,Category 4,1
6858,4,Category 5,1
6859,4,Category 6,1
6860,3,Category 7,1
6861,1,Category 1,1
6862,1,Category 2,1
6863,2,Category 3,1
6864,3,Category 4,1
6865,4,Category 5,1
6866,4,Category 6,1
6867,3,Category 7,1
6868,1,Category 1,1
6869,1,Category 2,1
6870,2,Category 3,1
6871,3,Category 4,1
6872,4,Category 5,1
6873,4,Category 6,1
6874,3,Category 7,1
6875,1,Category 1,1
6876,1,Category 2,1
6877,2,Category 3,1
6878,3,Category 4,1
6879,4,Category 5,1
6880,4,Category 6,1
6881,3,Category 7,1
6882,1,Category 1,1
6883,1,Category 2,1
6884,2,Category 3,1
6885,3,Category 4,1
6886,4,Category 5,1
6887,4,Category 6,1
6888,3,Category 7,1
6889,1,Category 1,1
6890,1,Category 2,1
6891,2,Category 3,1
6892,3,Category 4,1
6893,4,Category 5,1
6894,4,Category 6,1
6895,3,Category 7,1
6896,1,Category 1,1
6897,1,Category 2,1
6898,2,Category 3,1
6899,3,Category 4,1
6900,4,Category 5,1
6901,4,Category 6,1
6902,3,Category 7,1
6903,1,Category 1,1
6904,1,Category 2,1
6905,2,Category 3,1
6906,3,Category 4,1
6907,4,Category 5,1
6908,4,Category 6,1
6909,3,Category 7,1
6910,1,Category 1,1
6911,1,Category 2,1
6912,2,Category 3,1
6913,3,Category 4,1
6914,4,Category 5,1
6915,4,Category 6,1
6916,3,Category 7,1
6917,1,Category 1,1
6918,1,Category 2,1
6919,2,Category 3,1
6920,3,Category 4,1
6921,4,Category 5,1
6922,4,Category 6,1
6923,3,Category 7,1
6924,1,Category 1,1
6925,1,Category 2,1
6926,2,Category 3,1
6927,3,Category 4,1
6928,4,Category 5,1
6929,4,Category 6,1
6930,3,Category 7,1
6931,1,Category 1,1
6932,1,Category 2,1
6933,2,Category 3,1
6934,3,Category 4,1
6935,4,Category 5,1
6936,4,Category 6,1
6937,3,Category 7,1
6938,1,Category 1,1
6939,1,Category 2,1
6940,2,Category 3,1
6941,3,Category 4,1
6942,4,Category 5,1
6943,4,Category 6,1
6944,3,Category 7,1
6945,1,Category 1,1
6946,1,Category 2,1
6947,2,Category 3,1
6948,3,Category 4,1
6949,4,Category 5,1
6950,4,Category 6,1
6951,3,Category 7,1
6952,1,Category 1,1
6953,1,Category 2,1
6954,2,Category 3,1
6955,3,Category 4,1
6956,4,Category 5,1
6957,4,Category 6,1
6958,3,Category 7,1
6959,1,Category 1,1
6960,1,Category 2,1
6961,2,Category 3,1
6962,3,Category 4,1
6963,4,Category 5,1
6964,4,Category 6,1
6965,3,Category 7,1
6966,1,Category 1,1
6967,1,Category 2,1
6968,2,Category 3,1
6969,3,Category 4,1
6970,4,Category 5,1
6971,4,Category 6,1
6972,3,Category 7,1
6973,1,Category 1,1
6974,1,Category 2,1
6975,2,Category 3,1
6976,3,Category 4,1
6977,4,Category 5,1
6978,4,Category 6,1
6979,3,Category 7,1
6980,1,Category 1,1
6981,1,Category 2,1
6982,2,Category 3,1
6983,3,Category 4,1
6984,4,Category 5,1
6985,4,Category 6,1
6986,3,Category 7,1
6987,1,Category 1,1
6988,1,Category 2,1
6989,2,Category 3,1
6990,3,Category 4,1
6991,4,Category 5,1
6992,4,Category 6,1
6993,3,Category 7,1
6994,1,Category 1,1
6995,1,Category 2,1
6996,2,Category 3,1
6997,3,Category 4,1
6998,4,Category 5,1
6999,4,Category 6,1
7000,3,Category 7,1
7001,1,Category 1,1
7002,1,Category 2,1
7003,2,Category 3,1
7004,3,Category 4,1
7005,4,Category 5,1
7006,4,Category 6,1
7007,3,Category 7,1
7008,1,Category 1,1
7009,1,Category 2,1
7010,2,Category 3,1
7011,3,Category 4,1
7012,4,Category 5,1
7013,4,Category 6,1
7014,3,Category 7,1
7015,1,Category 1,1
7016,1,Category 2,1
7017,2,Category 3,1
7018,3,Category 4,1
7019,4,Category 5,1
7020,4,Category 6,1
7021,3,Category 7,1
7022,1,Category 1,1
7023,1,Category 2,1
7024,2,Category 3,1
7025,3,Category 4,1
7026,4,Category 5,1
7027,4,Category 6,1
7028,3,Category 7,1
7029,1,Category 1,1
7030,1,Category 2,1
7031,2,Category 3,1
7032,3,Category 4,1
7033,4,Category 5,1
7034,4,Category 6,1
7035,3,Category 7,1
7036,1,Category 1,1
7037,1,Category 2,1
7038,2,Category 3,1
7039,3,Category 4,1
7040,4,Category 5,1
7041,4,Category 6,1
7042,3,Category 7,1
7043,1,Category 1,1
7044,1,Category 2,1
7045,2,Category 3,1
7046,3,Category 4,1
7047,4,Category 5,1
7048,4,Category 6,1
7049,3,Category 7,1
7050,1,Category 1,1
7051,1,Category 2,1
7052,2,Category 3,1
7053,3,Category 4,1
7054,4,Category 5,1
7055,4,Category 6,1
7056,3,Category 7,1
7057,1,Category 1,1
7058,1,Category 2,1
7059,2,Category 3,1
7060,3,Category 4,1
7061,4,Category 5,1
7062,4,Category 6,1
7063,3,Category 7,1
7064,1,Category 1,1
7065,1,Category 2,1
7066,2,Category 3,1
7067,3,Category 4,1
7068,4,Category 5,1
7069,4,Category 6,1
7070,3,Category 7,1
7071,1,Category 1,1
7072,1,Category 2,1
7073,2,Category 3,1
7074,3,Category 4,1
7075,4,Category 5,1
7076,4,Category 6,1
7077,3,Category 7,1
7078,1,Category 1,1
7079,1,Category 2,1
7080,2,Category 3,1
7081,3,Category 4,1
7082,4,Category 5,1
7083,4,Category 6,1
7084,3,Category 7,1
7085,1,Category 1,1
7086,1,Category 2,1
7087,2,Category 3,1
7088,3,Category 4,1
7089,4,Category 5,1
7090,4,Category 6,1
7091,3,Category 7,1
7092,1,Category 1,1
7093,1,Category 2,1
7094,2,Category 3,1
7095,3,Category 4,1
7096,4,Category 5,1
7097,4,Category 6,1
7098,3,Category 7,1
7099,1,Category 1,1
7100,1,Category 2,1
7101,2,Category 3,1
7102,3,Category 4,1
7103,4,Category 5,1
7104,4,Category 6,1
7105,3,Category 7,1
7106,1,Category 1,1
7107,1,Category 2,1
7108,2,Category 3,1
7109,3,Category 4,1
7110,4,Category 5,1
7111,4,Category 6,1
7112,3,Category 7,1
7113,1,Category 1,1
7114,1,Category 2,1
7115,2,Category 3,1
7116,3,Category 4,1
7117,4,Category 5,1
7118,4,Category 6,1
7119,3,Category 7,1
7120,1,Category 1,1
7121,1,Category 2,1
7122,2,Category 3,1
7123,3,Category 4,1
7124,4,Category 5,1
7125,4,Category 6,1
7126,3,Category 7,1
7127,1,Category 1,1
7128,1,Category 2,1
7129,2,Category 3,1
7130,3,Category 4,1
7131,4,Category 5,1
7132,4,Category 6,1
7133,3,Category 7,1
7134,1,Category 1,1
7135,1,Category 2,1
7136,2,Category 3,1
7137,3,Category 4,1
7138,4,Category 5,1
7139,4,Category 6,1
7140,3,Category 7,1
7141,1,Category 1,1
7142,1,Category 2,1
7143,2,Category 3,1
7144,3,Category 4,1
7145,4,Category 5,1
7146,4,Category 6,1
7147,3,Category 7,1
7148,1,Category 1,1
7149,1,Category 2,1
7150,2,Category 3,1
7151,3,Category 4,1
7152,4,Category 5,1
7153,4,Category 6,1
7154,3,Category 7,1
7155,1,Category 1,1
7156,1,Category 2,1
7157,2,Category 3,1
7158,3,Category 4,1
7159,4,Category 5,1
7160,4,Category 6,1
7161,3,Category 7,1
7162,1,Category 1,1
7163,1,Category 2,1
7164,2,Category 3,1
7165,3,Category 4,1
7166,4,Category 5,1
7167,4,Category 6,1
7168,3,Category 7,1
7169,1,Category 1,1
7170,1,Category 2,1
7171,2,Category 3,1
7172,3,Category 4,1
7173,4,Category 5,1
7174,4,Category 6,1
7175,3,Category 7,1
7176,1,Category 1,1
7177,1,Category 2,1
7178,2,Category 3,1
7179,3,Category 4,1
7180,4,Category 5,1
7181,4,Category 6,1
7182,3,Category 7,1
7183,1,Category 1,1
7184,1,Category 2,1
7185,2,Category 3,1
7186,3,Category 4,1
7187,4,Category 5,1
7188,4,Category 6,1
7189,3,Category 7,1
7190,1,Category 1,1
7191,1,Category 2,1
7192,2,Category 3,1
7193,3,Category 4,1
7194,4,Category 5,1
7195,4,Category 6,1
7196,3,Category 7,1
7197,1,Category 1,1
7198,1,Category 2,1
7199,2,Category 3,1
7200,3,Category 4,1
7201,4,Category 5,1
7202,4,Category 6,1
7203,3,Category 7,1
7204,1,Category 1,1
7205,1,Category 2,1
7206,2,Category 3,1
7207,3,Category 4,1
7208,4,Category 5,1
7209,4,Category 6,1
7210,3,Category 7,1
7211,1,Category 1,1
7212,1,Category 2,1
7213,2,Category 3,1
7214,3,Category 4,1
7215,4,Category 5,1
7216,4,Category 6,1
7217,3,Category 7,1
7218,1,Category 1,1
7219,1,Category 2,1
7220,2,Category 3,1
7221,3,Category 4,1
7222,4,Category 5,1
7223,4,Category 6,1
7224,3,Category 7,1
7225,1,Category 1,1
7226,1,Category 2,1
7227,2,Category 3,1
7228,3,Category 4,1
7229,4,Category 5,1
7230,4,Category 6,1
7231,3,Category 7,1
7232,1,Category 1,1
7233,1,Category 2,1
7234,2,Category 3,1
7235,3,Category 4,1
7236,4,Category 5,1
7237,4,Category 6,1
7238,3,Category 7,1
7239,1,Category 1,1
7240,1,Category 2,1
7241,2,Category 3,1
7242,3,Category 4,1
7243,4,Category 5,1
7244,4,Category 6,1
7245,3,Category 7,1
7246,1,Category 1,1
7247,1,Category 2,1
7248,2,Category 3,1
7249,3,Category 4,1
7250,4,Category 5,1
7251,4,Category 6,1
7252,3,Category 7,1
7253,1,Category 1,1
7254,1,Category 2,1
7255,2,Category 3,1
7256,3,Category 4,1
7257,4,Category 5,1
7258,4,Category 6,1
7259,3,Category 7,1
7260,1,Category 1,1
7261,1,Category 2,1
7262,2,Category 3,1
7263,3,Category 4,1
7264,4,Category 5,1
7265,4,Category 6,1
7266,3,Category 7,1
7267,1,Category 1,1
7268,1,Category 2,1
